,,position,team,matches,wins,draws,loses,scored,missed,pts,xG,xG_diff,npxG,xGA,xGA_diff,npxGA,npxGD,ppda_coef,oppda_coef,deep,deep_allowed,xpts,xpts_diff
Serie_A,2019,1,Juventus,38,26,5,7,76,43,83,73.77452799999999,-2.2254720000000106,63.116505000000004,40.996703,-2.0032970000000034,31.640492000000002,31.476013,9.041600045606431,15.61171237041326,270,174,71.23939999999999,-11.76060000000001
Serie_A,2019,2,Inter,38,24,10,4,81,36,82,73.95315099999999,-7.046849000000009,65.490966,39.357559,3.357559000000002,36.31236599999999,29.1786,9.199277767707029,16.556413233181267,327,192,75.37709999999998,-6.6229000000000156
Serie_A,2019,3,Lazio,38,24,6,8,79,42,78,67.54901199999999,-11.45098800000001,53.71882600000001,52.333138999999996,10.333138999999996,45.4816,8.237226,13.290807435764496,13.495134208036458,345,230,62.18300000000001,-15.816999999999993
Serie_A,2019,4,Atalanta,38,23,9,6,98,48,78,86.17474399999998,-11.825256000000024,78.52735399999999,41.726789999999994,-6.273210000000006,37.159127,41.368227000000005,8.02085203600679,13.795979813838178,369,144,76.01250000000002,-1.987499999999983
Serie_A,2019,5,Roma,38,21,7,10,77,51,70,78.31580199999999,1.3158019999999908,67.657826,49.150226,-1.8497739999999965,41.422453000000004,26.235373000000003,11.654481647521402,14.162294075589067,331,187,70.2617,0.2617000000000047
Serie_A,2019,6,AC Milan,38,19,9,10,63,46,66,65.26674100000001,2.2667410000000103,58.415148,46.415707000000005,0.4157070000000047,38.540585,19.874563000000002,8.956627413171022,13.002845405520011,323,182,65.46650000000001,-0.5334999999999894
Serie_A,2019,7,Napoli,38,18,8,12,61,50,62,63.877947000000006,2.877947000000006,60.071495,43.17308,-6.826920000000001,37.082685999999995,22.988809,11.922602000869755,17.537663712438196,310,174,66.4911,4.491100000000003
Serie_A,2019,8,Sassuolo,38,14,9,15,69,63,51,53.418449,-15.581550999999997,48.850694000000004,65.06921700000001,2.069217000000009,58.217555999999995,-9.366862000000001,10.111099625072105,12.68417522924383,279,254,46.165400000000005,-4.834599999999995
Serie_A,2019,9,Parma Calcio 1913,38,14,7,17,56,57,49,47.123382,-8.876618,42.555627,64.12507199999999,7.125071999999989,56.51221700000001,-13.956589999999998,13.84050120798641,8.943925710479604,202,304,41.83030000000001,-7.169699999999992
Serie_A,2019,10,Fiorentina,38,12,13,13,51,48,49,53.491568999999984,2.491568999999984,45.11738899999999,50.29621,2.296210000000002,41.922047000000006,3.195342,13.25083920252159,9.524442445506763,229,189,54.92249999999999,5.922499999999992
Serie_A,2019,11,Verona,38,12,13,13,47,51,49,52.48853999999999,5.488539999999993,45.577634999999994,53.952586,2.9525859999999966,47.100938,-1.5233029999999994,9.326629322556768,11.318568169760772,248,295,50.2636,1.2635999999999967
Serie_A,2019,12,Bologna,38,12,11,15,52,65,47,57.414224,5.414223999999997,52.846505,54.874572,-10.125428,48.6962847,4.1502203,8.074800309141855,10.53484026106631,222,280,52.96819999999999,5.968199999999989
Serie_A,2019,13,Udinese,38,12,9,17,37,51,45,43.68813599999999,6.688135999999993,43.68813599999999,52.54057100000001,1.540571000000007,44.76245900000001,-1.0743230000000015,15.993316262330417,10.448701029131822,212,273,49.32430000000001,4.324300000000008
Serie_A,2019,14,Cagliari,38,11,12,15,52,56,45,41.92321599999999,-10.07678400000001,37.24051299999999,60.98321399999999,4.98321399999999,54.131521,-16.891008,14.311661516632219,9.755232145168778,166,305,40.053999999999995,-4.946000000000005
Serie_A,2019,15,Sampdoria,38,12,6,20,48,65,42,48.91522600000001,0.9152260000000112,40.455070000000006,56.21436,-8.78564,49.362819,-8.907749,12.973793863851194,9.99149795427111,205,232,49.711899999999986,7.711899999999986
Serie_A,2019,16,Torino,38,11,7,20,46,68,40,43.486072,-2.513928,37.395689999999995,63.49371800000001,-4.506281999999992,55.11947800000001,-17.723787999999995,9.322558894970774,8.504657045613582,178,258,39.04169999999999,-0.9583000000000084
Serie_A,2019,17,Genoa,38,10,9,19,47,73,39,49.888493000000004,2.888493000000004,37.542762,59.509382900000006,-13.490617099999994,52.657724900000005,-15.114962900000002,11.58814803003919,10.932318102262736,215,308,46.11939999999999,7.119399999999992
Serie_A,2019,18,Lecce,38,9,8,21,52,85,35,53.46674800000001,1.4667480000000097,41.871010000000005,91.973066,6.973066000000003,82.076327,-40.205317,16.84094455148887,10.678573402673448,217,362,34.9167,-0.08330000000000126
Serie_A,2019,19,Brescia,38,6,7,25,35,79,25,43.248823,8.248823000000002,40.2036627,78.38189999999999,-0.6181000000000125,70.00769199999999,-29.8040293,14.789719874861747,7.1809331728714705,190,375,33.1357,8.1357
Serie_A,2019,20,SPAL 2013,38,5,5,28,27,77,20,39.072378900000004,12.072378900000004,33.7432819,71.97010900000001,-5.029890999999992,65.87972300000001,-32.136441100000006,12.625781586417176,10.476135107450583,180,300,30.4908,10.4908
Serie_A,2020,1,Inter,38,28,7,3,89,35,91,78.345854,-10.654145999999997,71.41090299999999,40.5927965,5.592796499999999,34.975565499999995,36.4353375,14.972178595357457,19.259453384288808,359,188,77.3246,-13.675399999999996
Serie_A,2020,2,AC Milan,38,24,7,7,74,41,79,75.047326,1.0473259999999982,59.54505700000001,48.838073,7.838073000000001,45.02064,14.524417,10.804889631269821,12.48730158713333,310,236,68.7492,-10.250799999999998
Serie_A,2020,3,Juventus,38,23,9,6,77,38,78,83.527209,6.527208999999999,75.77079100000002,38.3306424,0.3306424000000021,31.4789634,44.2918276,10.417656172108698,16.379226691186336,303,201,79.47429999999999,1.4742999999999853
Serie_A,2020,4,Atalanta,38,23,9,6,90,47,78,82.00699900000001,-7.9930009999999925,76.677939,39.9381104,-7.061889600000001,33.734822400000006,42.943116599999996,9.63642903270192,13.909656979744506,454,162,77.5714,-0.428600000000003
Serie_A,2020,5,Napoli,38,24,5,9,86,41,77,74.97941100000001,-11.020588999999987,68.756419,41.88085199999999,0.8808519999999902,38.074361999999994,30.682057,13.296694309522008,15.615250198416234,294,172,73.83300000000001,-3.1669999999999874
Serie_A,2020,6,Lazio,38,21,5,12,61,55,68,58.698203,-2.3017970000000005,50.959072,48.842817999999994,-6.157182000000006,41.229983999999995,9.729088,11.073563632580802,14.7459960189192,308,185,57.383599999999994,-10.616400000000006
Serie_A,2020,7,Roma,38,18,9,11,68,55,63,72.108761,4.108761000000001,66.018436,50.3298882,-4.670111800000001,45.61381419999999,20.404621799999994,11.705182312704611,15.299488452829495,311,219,65.2041,2.204099999999997
Serie_A,2020,8,Sassuolo,38,17,11,10,64,56,62,61.60984140000001,-2.3901585999999924,50.95186339999999,54.824356899999984,-1.1756431000000163,51.017860899999995,-0.06599750000000182,9.404299303060162,17.235745413250168,328,274,57.3118,-4.688200000000002
Serie_A,2020,9,Sampdoria,38,15,7,16,52,54,52,46.701056,-5.298943999999999,42.13346299999999,58.625572,4.625571999999998,51.69065799999999,-9.557195,13.117307747880398,10.442175468583462,216,274,44.07160000000001,-7.928399999999989
Serie_A,2020,10,Verona,38,10,13,15,43,48,43,47.96816499999999,4.968164999999992,45.684310999999994,52.45181099999999,4.451810999999992,47.122789999999995,-1.4384790000000005,9.002272778694659,10.159041782019152,226,252,49.6215,6.6214999999999975
Serie_A,2020,11,Genoa,38,10,12,16,47,58,42,40.71210979999999,-6.287890200000007,37.666911799999994,62.68223499999999,4.6822349999999915,57.353306999999994,-19.6863952,14.864498902584907,10.940379158404184,146,316,38.5967,-3.4033000000000015
Serie_A,2020,12,Bologna,38,10,11,17,51,65,41,57.533429,6.533428999999998,54.389114,67.59128999999999,2.5912899999999865,60.607817999999995,-6.218703999999998,9.965644235027549,10.995364727238323,224,297,49.3561,8.356099999999998
Serie_A,2020,13,Udinese,38,10,10,18,42,58,40,48.2359499,6.235949900000001,45.1907549,56.37765739999999,-1.6223426000000103,45.719575400000004,-0.5288205000000008,16.438458698003966,9.675981874272827,221,258,48.9141,8.914099999999998
Serie_A,2020,14,Fiorentina,38,9,13,16,47,59,40,46.200452999999996,-0.799547000000004,41.632697,62.023305,3.0233050000000006,53.516531,-11.883834,13.453396269280546,9.555109480106744,186,228,42.985099999999996,2.9850999999999956
Serie_A,2020,15,Spezia,38,9,12,17,52,72,39,47.89874569999999,-4.101254300000008,44.092247699999994,70.58547100000001,-1.4145289999999875,62.87335900000001,-18.7811113,11.880148279096527,11.441905800960786,202,260,39.5221,0.5221000000000018
Serie_A,2020,16,Torino,38,7,16,15,50,69,37,49.600598000000005,-0.3994019999999949,44.919856,64.220508,-4.779492000000005,56.590734,-11.670878000000002,11.709636597684478,9.543563367922362,165,261,44.6822,7.682200000000002
Serie_A,2020,17,Cagliari,38,9,10,19,43,59,37,45.60103939999999,2.6010393999999906,41.794543399999995,65.263162,6.263161999999994,61.456672999999995,-19.6621296,14.25793116471526,10.003681164770612,214,329,41.12580000000001,4.125800000000012
Serie_A,2020,18,Benevento,38,7,12,19,40,75,33,38.653000999999996,-1.3469990000000038,33.175642999999994,70.476685,-4.523314999999997,66.57207899999999,-33.396435999999994,15.324951861419033,8.612673660353801,205,302,32.7468,-0.25319999999999965
Serie_A,2020,19,Crotone,38,6,5,27,45,92,23,39.640285999999996,-5.359714000000004,32.78869,77.482685,-14.517314999999996,73.67618100000001,-40.88749100000001,13.593847086452897,9.50461127830603,164,301,29.8733,6.8733
Serie_A,2020,20,Parma Calcio 1913,38,3,11,24,39,83,20,42.97962659999999,3.979626599999989,39.17325059999999,66.69014500000002,-16.309854999999985,64.40624500000001,-25.232994399999995,12.991955605221488,12.104335726660821,171,292,37.494400000000006,17.494400000000006
Ligue_1,2016,1,Monaco,38,30,5,3,107,31,95,76.03698,-30.96302,67.675954,34.893628,3.8936279999999996,31.093205,36.582749,9.587802849671652,12.331291032397743,226,139,78.0559,-16.944100000000006
Ligue_1,2016,2,Paris Saint Germain,38,27,6,5,83,27,87,82.16239900000001,-0.8376009999999923,74.561456,24.247968,-2.752032,21.967678999999997,52.593776999999996,8.026454336163468,20.293990931161503,329,95,87.21949999999998,0.21949999999998226
Ligue_1,2016,3,Nice,38,22,12,4,63,36,78,51.536786000000006,-11.463213999999994,45.45608000000001,50.886751,14.886750999999997,47.846363,-2.3902829999999984,12.564325681762611,13.360493795579007,198,173,53.4685,-24.5315
Ligue_1,2016,4,Lyon,38,21,4,13,80,48,67,71.129286,-8.870714000000007,60.488026,41.027933000000004,-6.972066999999996,36.467369,24.020657000000003,7.167148565099413,12.883241806256049,274,143,69.0714,2.071399999999997
Ligue_1,2016,5,Marseille,38,17,11,10,57,41,62,53.828312999999994,-3.1716870000000057,50.78795099999999,47.325040300000005,6.325040300000005,45.8048503,4.9831007000000005,9.359948495260127,13.027878767751124,197,185,56.8396,-5.160400000000003
Ligue_1,2016,6,Bordeaux,38,15,14,9,53,43,59,52.021643999999995,-0.9783560000000051,46.688391,44.113431999999996,1.113431999999996,41.073114999999994,5.615276000000001,11.481892869421603,10.257461173401614,145,177,58.155100000000004,-0.8448999999999955
Ligue_1,2016,7,Nantes,38,14,9,15,40,54,51,42.98559300000001,2.9855930000000086,39.945201000000004,44.62324099999999,-9.376759000000007,37.782581,2.16262,9.796819386960754,10.609986257771771,174,159,52.828199999999995,1.8281999999999954
Ligue_1,2016,8,Rennes,38,12,14,12,36,42,50,41.80555700000001,5.805557000000007,39.525333,43.53614600000001,1.5361460000000093,40.495769,-0.9704360000000014,10.700722929997175,11.151829584307471,136,163,50.94359999999999,0.9435999999999893
Ligue_1,2016,9,Saint-Etienne,38,12,14,12,41,42,50,42.91644,1.9164400000000015,38.355991,50.261897,8.261896999999998,47.221507,-8.865516,10.95611663496346,11.493838050560232,185,171,49.17760000000001,-0.8223999999999876
Ligue_1,2016,10,Guingamp,38,14,8,16,46,53,50,47.13899029999999,1.138990299999989,44.0986673,52.306746499999996,-0.6932535000000044,43.83090550000001,0.26776180000000127,11.435645927187233,10.733357381309602,205,192,48.48989999999999,-1.5101000000000084
Ligue_1,2016,11,Lille,38,13,7,18,40,47,46,44.083999,4.083998999999999,38.003243,48.77328200000001,1.773282000000009,44.059279000000004,-6.056036000000002,10.891438795204198,10.162063459075247,142,185,47.23720000000001,1.2372000000000085
Ligue_1,2016,12,Angers,38,13,7,18,40,49,46,46.194389,6.194389000000001,43.154004,41.018347999999996,-7.981652000000004,39.498167999999986,3.6558359999999994,14.204300090207923,11.383046126363693,178,150,54.68920000000001,8.689200000000007
Ligue_1,2016,13,Toulouse,38,10,14,14,37,41,44,41.187498999999995,4.187498999999995,34.19342,42.977211999999994,1.9772119999999944,36.13649,-1.9430700000000005,9.006858729886616,8.238747110832085,147,164,50.6114,6.611400000000003
Ligue_1,2016,14,Metz,38,11,10,17,39,72,43,34.755631,-4.244368999999999,27.914762,63.6751,-8.3249,58.354571000000014,-30.439809,13.810818115533651,8.963000479862243,131,261,35.997800000000005,-7.002199999999995
Ligue_1,2016,15,Montpellier,38,10,9,19,48,66,39,44.199186000000005,-3.8008139999999955,41.91889100000001,52.025671,-13.974328999999997,46.70502,-4.786128999999999,13.299070117134193,10.280862320591506,187,161,47.0302,8.0302
Ligue_1,2016,16,Caen,38,10,7,21,36,65,37,45.27900329999999,9.279003299999992,40.718427299999995,56.465537,-8.534463000000002,50.384769,-9.666341700000002,12.01600490256665,9.448125821239202,122,213,45.49230000000001,8.492300000000007
Ligue_1,2016,17,Dijon,38,8,13,17,46,58,37,38.590343999999995,-7.409656000000005,34.790012999999995,62.661092999999994,4.661092999999994,53.540003999999996,-18.749990999999998,11.73466479257127,10.019324146458676,166,222,36.7299,-0.27009999999999934
Ligue_1,2016,18,Lorient,38,10,6,22,44,70,36,44.45624,0.4562400000000011,39.793403,51.87709700000001,-18.122902999999987,47.31654200000001,-7.523139,12.98556690502335,13.274237776039842,172,179,46.811099999999996,10.811099999999996
Ligue_1,2016,19,Nancy,38,9,8,21,29,52,35,32.5770453,3.5770453000000018,30.296765299999997,54.448139,2.4481389999999976,48.367399000000006,-18.070633700000002,11.106156054391311,9.643043728601324,121,208,39.44689999999999,4.446899999999992
Ligue_1,2016,20,SC Bastia,38,8,10,20,29,57,34,32.2656326,3.2656326000000035,31.505542600000002,58.0066957,1.0066957000000016,51.92593570000001,-20.420393100000002,14.485635489626334,7.061571919073051,100,195,36.837599999999995,2.837599999999995
Ligue_1,2017,1,Paris Saint Germain,38,29,6,3,108,29,93,89.924296,-18.075704,83.08341899999999,32.0967107,3.0967107000000027,28.2962187,54.787200299999995,8.232706922297405,17.294540802228283,478,118,84.6069,-8.393100000000004
Ligue_1,2017,2,Monaco,38,24,8,6,85,45,80,62.41192700000001,-22.588072999999987,56.19499900000001,45.27121929999999,0.2712192999999914,41.470738299999994,14.724260700000002,8.29136459804585,11.636969214719306,214,170,65.1451,-14.8549
Ligue_1,2017,3,Lyon,38,23,9,6,87,43,78,65.26869599999999,-21.73130400000001,59.948026999999996,37.091300999999994,-5.908699000000006,30.874381,29.073646000000004,9.49164943655245,12.377064853042114,222,139,70.0355,-7.964500000000001
Ligue_1,2017,4,Marseille,38,22,11,5,80,47,77,82.19777900000001,2.1977790000000113,76.117693,41.169419999999995,-5.830580000000005,36.609049999999996,39.508643,7.573049655475748,13.14399884428156,243,134,77.22269999999999,0.22269999999998902
Ligue_1,2017,5,Rennes,38,16,10,12,50,44,58,46.97009,-3.029910000000001,40.889388999999994,49.14335200000001,5.143352000000007,43.06291800000001,-2.173529,10.167159122124005,12.02950164903019,135,173,52.9656,-5.034399999999998
Ligue_1,2017,6,Bordeaux,38,16,7,15,53,48,55,52.557173999999996,-0.4428260000000037,47.914131000000005,41.377483000000005,-6.622516999999995,35.29686099999999,12.61727,10.443755002074008,10.602964825743138,186,153,58.9994,3.9994000000000014
Ligue_1,2017,7,Saint-Etienne,38,15,10,13,47,50,55,51.03485899999999,4.03485899999999,42.67405999999999,53.263987,3.263987,47.943324000000004,-5.269264,11.299398993641827,11.835020333807067,198,181,51.584,-3.415999999999997
Ligue_1,2017,8,Nice,38,15,9,14,53,52,54,47.357765,-5.6422349999999994,39.63146799999999,45.89821,-6.101790000000001,42.097801999999994,-2.466333999999999,12.432128329504781,14.886840294790192,177,176,53.8804,-0.11959999999999837
Ligue_1,2017,9,Nantes,38,14,10,14,36,41,52,39.800202000000006,3.800202000000006,35.99985,36.25907,-4.740929999999999,33.218681000000004,2.7811689999999993,12.404868582457869,9.689028914696122,176,226,55.951600000000006,3.951600000000006
Ligue_1,2017,10,Montpellier,38,11,18,9,36,33,51,39.808785,3.8087850000000003,38.288658,37.92882300000001,4.928823000000008,33.368520000000004,4.920138000000001,13.286092688485928,9.96292239491983,152,169,52.937999999999995,1.9379999999999953
Ligue_1,2017,11,Dijon,38,13,9,16,55,73,48,40.025419,-14.974581,36.22494100000001,62.94836500000001,-10.05163499999999,52.27867199999999,-16.053731,11.807690796456871,10.082166647352349,215,194,38.61279999999999,-9.387200000000007
Ligue_1,2017,12,Guingamp,38,12,11,15,48,59,47,41.858951700000006,-6.141048299999994,36.53848369999999,50.51259399999999,-8.487406000000007,45.109460999999996,-8.570977300000001,11.161191194581807,11.43275335148682,173,223,45.9712,-1.0287999999999968
Ligue_1,2017,13,Amiens,38,12,9,17,37,42,45,31.4655405,-5.5344595000000005,28.4251575,51.698389999999996,9.698389999999996,48.658005,-20.232847500000002,11.819090886948405,7.922172725886375,115,276,38.940099999999994,-6.059900000000006
Ligue_1,2017,14,Angers,38,9,14,15,42,52,41,46.153113999999995,4.153113999999995,43.11272099999999,45.193398699999996,-6.806601300000004,39.8727897,3.2399313000000003,14.410969153833287,9.891883871137544,184,168,52.389300000000006,11.389300000000006
Ligue_1,2017,15,Lille,38,10,8,20,41,67,38,36.128315,-4.871684999999999,34.608121,59.365085,-7.6349149999999995,54.044405000000005,-19.436284,10.450617402258336,11.026827870844336,163,216,35.2558,-2.7441999999999993
Ligue_1,2017,16,Caen,38,10,8,20,27,52,38,41.174308,14.174308000000003,35.093538,47.825896799999995,-4.174103200000005,44.0254078,-8.931869800000001,10.12137132589942,9.071026317106835,121,195,48.0434,10.043399999999998
Ligue_1,2017,17,Strasbourg,38,9,11,18,44,67,38,43.27243800000001,-0.7275619999999918,37.951769000000006,58.32938299999999,-8.670617000000007,53.00880199999999,-15.057032999999999,10.13470580658331,9.76982246762356,164,192,43.757600000000004,5.757600000000004
Ligue_1,2017,18,Toulouse,38,9,10,19,38,54,37,43.294816,5.294815999999997,34.905165,54.4548334,0.4548333999999983,49.89425340000001,-14.989088399999996,9.999341506165978,9.056549184305608,144,200,47.202699999999986,10.202699999999986
Ligue_1,2017,19,Troyes,38,9,6,23,32,59,33,37.12850040000001,5.128500400000007,34.84821540000001,52.471608,-6.528391999999997,48.671138,-13.822922600000002,15.448843643329036,9.599934986420287,157,210,43.54580000000001,10.545800000000007
Ligue_1,2017,20,Metz,38,6,8,24,34,76,26,36.4005133,2.4005133,33.3601473,71.93435900000001,-4.065640999999985,68.00852499999999,-34.64837769999999,12.800795195488814,10.464800692783632,158,262,31.4795,5.479500000000002
Ligue_1,2018,1,Paris Saint Germain,38,29,4,5,105,35,91,95.34406000000001,-9.655939999999987,86.22307699999999,36.7824048,1.782404800000002,32.077711799999996,54.145365199999986,7.785468251157264,18.94767199602274,459,132,86.04290000000002,-4.957099999999983
Ligue_1,2018,2,Lille,38,22,9,7,68,33,75,60.006656,-7.9933440000000004,50.026531000000006,39.847530000000006,6.847530000000006,32.246634,17.779897,11.975529779779041,11.29012705073049,196,162,67.0171,-7.982900000000001
Ligue_1,2018,3,Lyon,38,21,9,8,70,47,72,72.714092,2.7140919999999937,65.113324,44.7058112,-2.2941888000000006,40.90534220000001,24.207981800000002,8.60487065362764,14.678871439280835,264,152,69.48670000000001,-2.5132999999999868
Ligue_1,2018,4,Saint-Etienne,38,19,9,10,59,41,66,57.84906499999999,-1.1509350000000111,54.04858699999999,48.808580600000006,7.808580600000006,41.967804599999994,12.0807824,10.320699571123228,12.210006657558973,197,185,58.374599999999994,-7.625400000000006
Ligue_1,2018,5,Marseille,38,18,7,13,60,52,61,52.08052700000001,-7.919472999999989,48.280193000000004,44.589918000000004,-7.410081999999996,35.420766,12.859427000000002,8.868161890871738,14.009418276039831,181,140,55.9275,-5.072499999999998
Ligue_1,2018,6,Montpellier,38,15,14,9,53,42,59,46.62067699999999,-6.3793230000000065,44.34052499999999,41.256422,-0.7435779999999994,37.334447000000004,7.006078,12.061848366779282,11.297010832104363,192,178,56.0964,-2.9035999999999973
Ligue_1,2018,7,Nice,38,15,11,12,30,35,56,43.44951300000002,13.449513000000017,36.514283,49.732516,14.732515999999997,45.172000999999995,-8.657718,11.599403481410203,13.548910063787948,135,216,48.15840000000001,-7.841599999999993
Ligue_1,2018,8,Reims,38,13,16,9,39,42,55,37.119521,-1.8804790000000011,35.59933,42.282754,0.28275399999999706,36.9621624,-1.3628323999999996,13.31111179063453,9.108998729633841,165,176,48.219899999999996,-6.7801000000000045
Ligue_1,2018,9,Nimes,38,15,8,15,57,58,53,48.50498399999999,-8.495016000000007,43.944745000000005,55.47193700000001,-2.528062999999989,51.67159000000001,-7.726844999999999,11.315547086499024,8.810480376444099,151,189,49.8976,-3.102400000000003
Ligue_1,2018,10,Rennes,38,13,13,12,55,52,52,56.05117,1.051169999999999,48.304637,46.19415000000001,-5.805849999999992,42.310184,5.994452999999999,10.898668890260586,11.897952019372413,187,207,59.93230000000001,7.932300000000012
Ligue_1,2018,11,Strasbourg,38,11,16,11,58,48,49,40.58874,-17.41126,35.219886,48.5063415,0.5063414999999978,41.5713025,-6.351416500000001,12.704171596230069,13.227018232715855,156,182,46.480699999999985,-2.5193000000000154
Ligue_1,2018,12,Nantes,38,13,9,16,48,48,48,48.038438,0.038437999999999306,41.957929,47.296806999999994,-0.703193000000006,41.070257999999995,0.8876709999999985,10.274389822448562,10.192764525093576,166,182,54.620799999999996,6.620799999999996
Ligue_1,2018,13,Angers,38,10,16,12,44,49,46,47.496038000000006,3.4960380000000058,39.750887000000006,46.305282,-2.6947180000000017,42.405612000000005,-2.6547250000000013,16.96153690455383,10.155006730004555,189,204,53.2052,7.205199999999998
Ligue_1,2018,14,Bordeaux,38,10,11,17,34,42,41,37.266378499999995,3.2663784999999947,32.681127499999995,52.186512,10.186512,46.865912,-14.184784499999997,11.047981161545449,10.625571141056172,159,188,41.366899999999994,0.366899999999994
Ligue_1,2018,15,Toulouse,38,8,14,16,35,57,38,42.727796000000005,7.727796000000005,34.366949000000005,56.420711000000004,-0.5792889999999957,51.86040500000001,-17.493456,12.262682312033183,9.976165159733805,174,209,43.98350000000001,5.9835000000000065
Ligue_1,2018,16,Amiens,38,9,11,18,31,52,38,34.630686000000004,3.6306860000000043,32.35041,46.755320999999995,-5.244679000000005,39.914539999999995,-7.564129999999999,11.070733603426769,9.500525852298312,146,213,42.34459999999999,4.344599999999993
Ligue_1,2018,17,Monaco,38,8,12,18,38,57,36,46.4948182,8.494818199999997,42.69446719999999,48.762863,-8.237136999999997,42.657607999999996,0.036859200000001424,11.131900537625484,11.255752799968711,184,169,51.26680000000001,15.26680000000001
Ligue_1,2018,18,Dijon,38,9,7,22,31,60,34,36.130931999999994,5.130931999999994,32.96903939999999,57.612862,-2.387138,55.332705000000004,-22.363665600000004,11.056032923739139,10.94207669315166,199,214,37.4682,3.468200000000003
Ligue_1,2018,19,Caen,38,7,12,19,29,54,33,26.972097299999998,-2.027902700000002,23.9318553,61.08634599999999,7.086345999999992,55.005842,-31.073986699999995,12.718814711010808,9.058018483121312,98,224,30.239099999999993,-2.7609000000000066
Ligue_1,2018,20,Guingamp,38,5,12,21,28,68,27,39.4550368,11.455036800000002,34.81089680000001,54.93615669999999,-13.06384330000001,50.3758517,-15.5649549,13.766611057392325,9.00381733402865,151,227,44.11929999999999,17.11929999999999
Ligue_1,2019,1,Paris Saint Germain,27,22,2,3,75,24,68,76.419055,1.4190550000000002,70.338355,22.434996000000005,-1.5650039999999947,22.434996000000005,47.903359,7.460972444976336,21.270464529529228,324,100,65.6794,-2.320599999999999
Ligue_1,2019,2,Marseille,28,16,8,4,41,29,56,36.423225,-4.576774999999998,31.862657,32.046406999999995,3.046406999999995,28.246007999999996,3.6166490000000007,8.939989655741954,12.212359939881908,145,86,41.7319,-14.268099999999997
Ligue_1,2019,3,Rennes,28,15,5,8,38,24,50,34.368041,-3.631959000000002,30.432439999999996,28.150285999999998,4.150285999999998,24.349814000000002,6.082625999999999,11.062571983733571,10.64297151635166,121,132,41.176100000000005,-8.823899999999995
Ligue_1,2019,4,Lille,28,15,4,9,35,27,49,40.805435,5.805435000000003,34.61384400000001,30.169216,3.1692159999999987,25.608831000000002,9.005012999999998,9.995763845159662,13.907878379078818,141,124,47.11880000000001,-1.8811999999999927
Ligue_1,2019,5,Nice,28,11,8,9,41,38,41,36.454345,-4.5456549999999964,32.653862,42.69219799999999,4.6921979999999905,37.37172699999999,-4.717865000000001,11.966614967749635,13.116383953578447,110,170,35.6196,-5.380400000000002
Ligue_1,2019,6,Reims,28,10,11,7,26,21,41,28.926853,2.9268530000000013,25.126576,26.467583,5.467583000000001,21.670482,3.456094,12.46602209686978,11.198320780244606,131,109,40.4213,-0.5786999999999978
Ligue_1,2019,7,Montpellier,28,11,7,10,35,34,40,34.949276999999995,-0.05072300000000496,31.148803,32.258607999999995,-1.7413920000000047,28.458134999999995,2.690667999999999,11.312730421430501,10.763492915265676,119,141,40.055,0.054999999999999716
Ligue_1,2019,8,Monaco,28,11,7,10,44,44,40,48.55022999999999,4.550229999999992,45.50990999999999,41.05654,-2.9434600000000017,36.495971,9.013939,11.612507042758404,13.091675473430424,211,119,42.4661,2.4660999999999973
Ligue_1,2019,9,Lyon,28,11,7,10,42,27,40,36.24371599999999,-5.756284000000008,31.683148000000003,24.727822,-2.2721780000000003,22.447528000000002,9.23562,10.387834462265145,15.595874550659536,152,121,46.3375,6.337499999999999
Ligue_1,2019,10,Angers,28,11,6,11,28,33,39,27.104215999999997,-0.8957840000000026,26.344120999999998,28.148132,-4.851868,25.867853000000004,0.47626800000000113,17.421286173548324,11.310597985036813,132,117,37.4895,-1.5105000000000004
Ligue_1,2019,11,Strasbourg,27,11,5,11,32,32,38,34.556127000000004,2.5561270000000036,31.515743999999998,33.4614257,1.4614256999999995,28.140830700000002,3.374913300000001,12.99038118030792,11.766905966114612,133,100,37.7368,-0.26319999999999766
Ligue_1,2019,12,Nantes,28,11,4,13,28,31,37,27.814269000000003,-0.18573099999999698,26.294075000000003,30.262707000000002,-0.7372929999999975,25.567016000000002,0.7270590000000007,12.734455234729964,10.510880300263825,110,122,35.9084,-1.0915999999999997
Ligue_1,2019,13,Bordeaux,28,9,10,9,40,34,37,30.468774000000003,-9.531225999999997,28.948582000000002,35.19926600000001,1.1992660000000086,32.918982,-3.9704000000000006,10.152499169737718,13.91449817497001,91,156,37.0578,0.057800000000000296
Ligue_1,2019,14,Metz,28,8,10,10,27,35,34,24.651134000000003,-2.3488659999999975,21.610759,36.537682999999994,1.5376829999999941,33.497305999999995,-11.886547,15.80202049660796,9.510432463568149,92,145,29.038600000000002,-4.961399999999998
Ligue_1,2019,15,Brest,28,8,10,10,34,37,34,30.04769,-3.9523100000000007,26.247481999999998,44.106064,7.1060640000000035,39.545559,-13.298077,12.428580562942216,12.972555533870656,149,154,30.644199999999994,-3.3558000000000057
Ligue_1,2019,16,Dijon,28,7,9,12,27,37,30,27.37805,0.3780500000000018,26.61796,39.300382000000006,2.300382000000006,38.54048900000001,-11.922528999999999,14.308293301781418,9.703021463323921,111,176,31.186999999999998,1.1869999999999976
